,ts_code,symbol,name,area,industry,fullname,market,list_date
308,000793.SZ,000793,华闻集团,海南,出版业,华闻传媒投资集团股份有限公司,主板,19970729
309,000795.SZ,000795,英洛华,山西,矿物制品,英洛华科技股份有限公司,主板,19970808
310,000796.SZ,000796,凯撒旅业,陕西,旅游服务,凯撒同盛发展股份有限公司,主板,19970703
311,000797.SZ,000797,中国武夷,福建,全国地产,中国武夷实业股份有限公司,主板,19970715
312,000798.SZ,000798,中水渔业,北京,渔业,中水集团远洋股份有限公司,主板,19980212
313,000799.SZ,000799,酒鬼酒,湖南,白酒,酒鬼酒股份有限公司,主板,19970718
314,000800.SZ,000800,一汽轿车,吉林,汽车整车,一汽轿车股份有限公司,主板,19970618
315,000801.SZ,000801,四川九洲,四川,通信设备,四川九洲电器股份有限公司,主板,19980506
316,000802.SZ,000802,北京文化,北京,影视音像,北京京西文化旅游股份有限公司,主板,19980108
317,000803.SZ,000803,金宇车城,四川,电气设备,四川金宇汽车城(集团)股份有限公司,主板,19980303
319,000807.SZ,000807,云铝股份,云南,铝,云南铝业股份有限公司,主板,19980408
320,000809.SZ,000809,铁岭新城,辽宁,区域地产,铁岭新城投资控股(集团)股份有限公司,主板,19980616
321,000810.SZ,000810,创维数字,四川,家用电器,创维数字股份有限公司,主板,19980602
322,000811.SZ,000811,冰轮环境,山东,工程机械,冰轮环境技术股份有限公司,主板,19980528
323,000812.SZ,000812,陕西金叶,陕西,广告包装,陕西金叶科教集团股份有限公司,主板,19980623
324,000813.SZ,000813,德展健康,新疆,化学制药,德展大健康股份有限公司,主板,19980519
325,000815.SZ,000815,美利云,宁夏,造纸,中冶美利云产业投资股份有限公司,主板,19980609
327,000818.SZ,000818,航锦科技,辽宁,化工原料,航锦科技股份有限公司,主板,19971017
328,000819.SZ,000819,岳阳兴长,湖南,石油加工,岳阳兴长石化股份有限公司,主板,19970625
330,000821.SZ,000821,京山轻机,湖北,轻工机械,湖北京山轻工机械股份有限公司,主板,19980626
331,000822.SZ,000822,山东海化,山东,化工原料,山东海化股份有限公司,主板,19980703
332,000823.SZ,000823,超声电子,广东,元器件,广东汕头超声电子股份有限公司,主板,19971008
333,000825.SZ,000825,太钢不锈,山西,特种钢,山西太钢不锈钢股份有限公司,主板,19981021
334,000826.SZ,000826,启迪环境,湖北,环境保护,启迪环境科技发展股份有限公司,主板,19980225
335,000828.SZ,000828,东莞控股,广东,路桥,东莞发展控股股份有限公司,主板,19970617
336,000829.SZ,000829,天音控股,江西,其他商业,天音通信控股股份有限公司,主板,19971202
337,000830.SZ,000830,鲁西化工,山东,农药化肥,鲁西化工集团股份有限公司,主板,19980807
338,000831.SZ,000831,五矿稀土,山西,小金属,五矿稀土股份有限公司,主板,19980911
339,000833.SZ,000833,粤桂股份,广西,造纸,广西粤桂广业控股股份有限公司,主板,19981111
340,000835.SZ,000835,长城动漫,四川,影视音像,长城国际动漫游戏股份有限公司,主板,19990625
341,000836.SZ,000836,富通鑫茂,天津,通信设备,天津富通鑫茂科技股份有限公司,主板,19970929
342,000837.SZ,000837,秦川机床,陕西,机床制造,秦川机床工具集团股份公司,主板,19980928
343,000838.SZ,000838,财信发展,重庆,区域地产,财信地产发展集团股份有限公司,主板,19970626
344,000839.SZ,000839,中信国安,北京,综合类,中信国安信息产业股份有限公司,主板,19971031
345,000848.SZ,000848,承德露露,河北,软饮料,河北承德露露股份有限公司,主板,19971113
346,000850.SZ,000850,华茂股份,安徽,纺织,安徽华茂纺织股份有限公司,主板,19981007
347,000851.SZ,000851,高鸿股份,贵州,软件服务,大唐高鸿数据网络技术股份有限公司,主板,19980609
348,000852.SZ,000852,石化机械,湖北,化工机械,中石化石油机械股份有限公司,主板,19981126
349,000856.SZ,000856,冀东装备,河北,机械基件,唐山冀东装备工程股份有限公司,主板,19980813
350,000858.SZ,000858,五粮液,四川,白酒,宜宾五粮液股份有限公司,主板,19980427
351,000859.SZ,000859,国风塑业,安徽,塑料,安徽国风塑业股份有限公司,主板,19981119
352,000860.SZ,000860,顺鑫农业,北京,白酒,北京顺鑫农业股份有限公司,主板,19981104
353,000861.SZ,000861,海印股份,广东,房产服务,广东海印集团股份有限公司,主板,19981028
354,000862.SZ,000862,银星能源,宁夏,新型电力,宁夏银星能源股份有限公司,主板,19980915
355,000863.SZ,000863,三湘印象,上海,区域地产,三湘印象股份有限公司,主板,19970925
357,000869.SZ,000869,张裕A,山东,红黄酒,烟台张裕葡萄酿酒股份有限公司,主板,20001026
358,000875.SZ,000875,吉电股份,吉林,火力发电,吉林电力股份有限公司,主板,20020926
359,000876.SZ,000876,新希望,四川,饲料,新希望六和股份有限公司,主板,19980311
360,000877.SZ,000877,天山股份,新疆,水泥,新疆天山水泥股份有限公司,主板,19990107
361,000878.SZ,000878,云南铜业,云南,铜,云南铜业股份有限公司,主板,19980602
362,000880.SZ,000880,潍柴重机,山东,机械基件,潍柴重机股份有限公司,主板,19980402
363,000881.SZ,000881,中广核技,辽宁,综合类,中广核核技术发展股份有限公司,主板,19980902
364,000882.SZ,000882,华联股份,北京,其他商业,北京华联商厦股份有限公司,主板,19980616
365,000883.SZ,000883,湖北能源,湖北,火力发电,湖北能源集团股份有限公司,主板,19980519
366,000885.SZ,000885,城发环境,河南,公路,河南城发环境股份有限公司,主板,19990319
367,000886.SZ,000886,海南高速,海南,路桥,海南高速公路股份有限公司,主板,19980123
368,000887.SZ,000887,中鼎股份,安徽,橡胶,安徽中鼎密封件股份有限公司,主板,19981203
369,000888.SZ,000888,峨眉山A,四川,旅游景点,峨眉山旅游股份有限公司,主板,19971021
370,000889.SZ,000889,中嘉博创,河北,通信设备,中嘉博创信息技术股份有限公司,主板,19971218
371,000890.SZ,000890,法尔胜,江苏,多元金融,江苏法尔胜股份有限公司,主板,19990119
372,000892.SZ,000892,欢瑞世纪,重庆,影视音像,欢瑞世纪联合股份有限公司,主板,19990115
373,000893.SZ,000893,东凌国际,广东,食品,广州东凌国际投资股份有限公司,主板,19981224
374,000895.SZ,000895,双汇发展,河南,食品,河南双汇投资发展股份有限公司,主板,19981210
376,000898.SZ,000898,鞍钢股份,辽宁,普钢,鞍钢股份有限公司,主板,19971225
377,000899.SZ,000899,赣能股份,江西,火力发电,江西赣能股份有限公司,主板,19971126
378,000900.SZ,000900,现代投资,湖南,路桥,现代投资股份有限公司,主板,19990128
379,000901.SZ,000901,航天科技,黑龙江,航空,航天科技控股集团股份有限公司,主板,19990401
380,000902.SZ,000902,新洋丰,湖北,农药化肥,新洋丰农业科技股份有限公司,主板,19990408
381,000903.SZ,000903,云内动力,云南,机械基件,昆明云内动力股份有限公司,主板,19990415
382,000905.SZ,000905,厦门港务,福建,港口,厦门港务发展股份有限公司,主板,19990429
383,000906.SZ,000906,浙商中拓,浙江,批发业,浙商中拓集团股份有限公司,主板,19990707
384,000908.SZ,000908,景峰医药,湖南,化学制药,湖南景峰医药股份有限公司,主板,19990203
385,000909.SZ,000909,数源科技,浙江,综合类,数源科技股份有限公司,主板,19990507
386,000910.SZ,000910,大亚圣象,江苏,家居用品,大亚圣象家居股份有限公司,主板,19990630
388,000912.SZ,000912,泸天化,四川,农药化肥,四川泸天化股份有限公司,主板,19990603
389,000913.SZ,000913,钱江摩托,浙江,摩托车,浙江钱江摩托股份有限公司,主板,19990514
390,000915.SZ,000915,山大华特,山东,化学制药,山东山大华特科技股份有限公司,主板,19990609
391,000917.SZ,000917,电广传媒,湖南,影视音像,湖南电广传媒股份有限公司,主板,19990325
392,000918.SZ,000918,嘉凯城,浙江,全国地产,嘉凯城集团股份有限公司,主板,19990720
393,000919.SZ,000919,金陵药业,江苏,化学制药,金陵药业股份有限公司,主板,19991118
394,000920.SZ,000920,南方汇通,贵州,环境保护,南方汇通股份有限公司,主板,19990616
395,000921.SZ,000921,海信家电,广东,家用电器,海信家电集团股份有限公司,主板,19990713
396,000922.SZ,000922,佳电股份,黑龙江,电气设备,哈尔滨电气集团佳木斯电机股份有限公司,主板,19990618
397,000923.SZ,000923,河钢资源,河北,普钢,河钢资源股份有限公司,主板,19990714
398,000925.SZ,000925,众合科技,浙江,专用机械,浙江众合科技股份有限公司,主板,19990611
399,000926.SZ,000926,福星股份,湖北,区域地产,湖北福星科技股份有限公司,主板,19990618
400,000927.SZ,000927,一汽夏利,天津,汽车整车,天津一汽夏利汽车股份有限公司,主板,19990727
401,000928.SZ,000928,中钢国际,吉林,建筑工程,中钢国际工程技术股份有限公司,主板,19990312
402,000929.SZ,000929,兰州黄河,甘肃,啤酒,兰州黄河企业股份有限公司,主板,19990623
403,000930.SZ,000930,中粮科技,安徽,农业综合,中粮生物科技股份有限公司,主板,19990712
404,000931.SZ,000931,中关村,北京,生物制药,北京中关村科技发展(控股)股份有限公司,主板,19990712
405,000932.SZ,000932,华菱钢铁,湖南,普钢,湖南华菱钢铁股份有限公司,主板,19990803
406,000933.SZ,000933,神火股份,河南,煤炭开采,河南神火煤电股份有限公司,主板,19990831
407,000935.SZ,000935,四川双马,四川,水泥,四川双马水泥股份有限公司,主板,19990824
408,000936.SZ,000936,华西股份,江苏,化纤,江苏华西村股份有限公司,主板,19990810
409,000937.SZ,000937,冀中能源,河北,煤炭开采,冀中能源股份有限公司,主板,19990909
410,000938.SZ,000938,紫光股份,北京,软件服务,紫光股份有限公司,主板,19991104
411,000948.SZ,000948,南天信息,云南,软件服务,云南南天电子信息产业股份有限公司,主板,19991014
412,000949.SZ,000949,新乡化纤,河南,化纤,新乡化纤股份有限公司,主板,19991021
413,000950.SZ,000950,重药控股,重庆,医药商业,重药控股股份有限公司,主板,19990916
414,000951.SZ,000951,中国重汽,山东,汽车整车,中国重汽集团济南卡车股份有限公司,主板,19991125
415,000952.SZ,000952,广济药业,湖北,化学制药,湖北广济药业股份有限公司,主板,19991112
417,000955.SZ,000955,欣龙控股,海南,纺织,欣龙控股(集团)股份有限公司,主板,19991209
418,000957.SZ,000957,中通客车,山东,汽车整车,中通客车控股股份有限公司,主板,20000113
419,000958.SZ,000958,东方能源,河北,火力发电,国家电投集团东方新能源股份有限公司,主板,19991223
420,000959.SZ,000959,首钢股份,北京,普钢,北京首钢股份有限公司,主板,19991216
421,000960.SZ,000960,锡业股份,云南,小金属,云南锡业股份有限公司,主板,20000221
422,000961.SZ,000961,中南建设,江苏,建筑工程,江苏中南建设集团股份有限公司,主板,20000301
423,000962.SZ,000962,东方钽业,宁夏,小金属,宁夏东方钽业股份有限公司,主板,20000120
424,000963.SZ,000963,华东医药,浙江,化学制药,华东医药股份有限公司,主板,20000127
425,000965.SZ,000965,天保基建,天津,区域地产,天津天保基建股份有限公司,主板,20000406
426,000966.SZ,000966,长源电力,湖北,火力发电,国电长源电力股份有限公司,主板,20000316
427,000967.SZ,000967,盈峰环境,浙江,环境保护,盈峰环境科技集团股份有限公司,主板,20000330
428,000968.SZ,000968,蓝焰控股,山西,煤炭开采,山西蓝焰控股股份有限公司,主板,20000622
429,000969.SZ,000969,安泰科技,北京,钢加工,安泰科技股份有限公司,主板,20000529
430,000970.SZ,000970,中科三环,北京,元器件,北京中科三环高技术股份有限公司,主板,20000420
433,000973.SZ,000973,佛塑科技,广东,塑料,佛山佛塑科技集团股份有限公司,主板,20000525
434,000975.SZ,000975,银泰黄金,内蒙,黄金,银泰黄金股份有限公司,主板,20000608
435,000976.SZ,000976,华铁股份,广东,运输设备,广东华铁通达高铁装备股份有限公司,主板,20000601
436,000977.SZ,000977,浪潮信息,山东,IT设备,浪潮电子信息产业股份有限公司,主板,20000608
437,000978.SZ,000978,桂林旅游,广西,旅游景点,桂林旅游股份有限公司,主板,20000518
438,000980.SZ,000980,众泰汽车,浙江,汽车配件,众泰汽车股份有限公司,主板,20000616
441,000983.SZ,000983,西山煤电,山西,煤炭开采,山西西山煤电股份有限公司,主板,20000726
442,000985.SZ,000985,大庆华科,黑龙江,化工原料,大庆华科股份有限公司,主板,20000726
443,000987.SZ,000987,越秀金控,广东,多元金融,广州越秀金融控股集团股份有限公司,主板,20000718
444,000988.SZ,000988,华工科技,湖北,电器仪表,华工科技产业股份有限公司,主板,20000608
445,000989.SZ,000989,九芝堂,湖南,中成药,九芝堂股份有限公司,主板,20000628
446,000990.SZ,000990,诚志股份,江西,化工原料,诚志股份有限公司,主板,20000706
447,000993.SZ,000993,闽东电力,福建,水力发电,福建闽东电力股份有限公司,主板,20000731
448,000996.SZ,000996,中国中期,北京,汽车服务,中国中期投资股份有限公司,主板,20000718
449,000997.SZ,000997,新大陆,福建,软件服务,新大陆数字技术股份有限公司,主板,20000807
450,000998.SZ,000998,隆平高科,湖南,种植业,袁隆平农业高科技股份有限公司,主板,20001211
451,000999.SZ,000999,华润三九,深圳,中成药,华润三九医药股份有限公司,主板,20000309
452,001696.SZ,001696,宗申动力,重庆,摩托车,重庆宗申动力机械股份有限公司,主板,19970306
453,001872.SZ,001872,招商港口,深圳,港口,招商局港口集团股份有限公司,主板,19930505
454,001896.SZ,001896,豫能控股,河南,火力发电,河南豫能控股股份有限公司,主板,19980122
